Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
30.39,69.988,13.258000000000001,0.0,100.53,2.38,163.06199999999998
29.8,46.69,13.748,0.82,100.542,3.5140000000000002,120.56
30.47,71.286,17.322,1.016,100.424,2.6,147.0
30.23,53.56,13.67,6.796000000000001,100.48,2.86,145.75
29.99,75.412,15.796000000000001,0.734,100.488,3.53,133.69
29.48,83.524,17.43,0.41,100.336,2.7860000000000005,144.88
28.63,68.62,16.174,0.57,100.51,3.93,124.69
29.69,62.69,15.08,0.052000000000000005,100.518,5.17,121.38
30.35,69.372,14.16,0.472,100.53,3.004,121.424
30.56,64.014,14.65,0.17200000000000001,100.48600000000002,3.2640000000000002,185.10999999999999
30.35,66.626,16.334,0.03,100.41,4.32,142.86
30.63,56.88,14.65,1.814,100.33600000000001,3.5,123.81
29.76,59.38,13.601999999999999,0.33199999999999996,100.468,2.754,127.38
29.91,53.88,13.12,0.048,100.484,3.7999999999999994,118.94
30.47,51.19,12.88,0.0,100.48,2.008,97.06
30.3,52.69,13.31,0.01,100.62,2.91,154.44
30.83,60.488,12.88,0.0,100.59,2.59,136.44
30.04,72.1,17.028,1.4060000000000001,100.48,2.8,189.69
29.8,58.94,14.59,0.33,100.44,3.08,221.69
29.54,76.726,15.795999999999998,0.8520000000000001,100.348,4.59,146.06
29.28,62.0,18.201999999999998,1.0299999999999998,100.40599999999999,2.732,124.44
30.23,57.06,16.918,0.376,100.49,2.11,139.31
30.62,52.5,13.0,1.492,100.43799999999999,3.278,145.81199999999998
29.9,64.212,12.7,0.0,100.774,3.8,122.126
30.02,55.94,16.014,5.738,100.346,2.89,188.188
29.95,83.676,19.362000000000002,16.985999999999997,100.33,4.53,133.12
30.15,58.62,16.002000000000002,0.0,100.28,4.6,132.69
30.25,61.0,14.1,0.01,100.526,4.8,152.52400000000003
31.71,62.2,13.73,0.10400000000000001,100.478,3.5799999999999996,82.69
31.62,46.19,16.002,1.7700000000000002,100.5,2.5420000000000003,126.426
31.25,47.94,16.577999999999996,0.032,100.324,4.73,107.75
31.76,52.81,16.844,0.02,100.35,4.08,112.81
32.1,56.88,15.81,0.0,100.27,4.41,127.0
31.9,74.75,16.75,0.01,100.25,3.2659999999999996,229.03599999999997
31.7,61.812,15.93,0.0,100.572,3.1260000000000003,131.38
31.89,62.436,15.307999999999998,0.0,100.22,4.97,131.19
32.23,84.088,19.032,0.01,100.24,4.04,205.464
32.94,64.338,15.14,0.01,100.4,3.6719999999999997,120.69
33.06,48.81,14.4,3.1399999999999997,100.434,2.54,157.802
31.6,55.69,15.32,10.516,100.43,3.7,179.81
31.47,81.938,18.163999999999998,17.6,100.32,2.466,172.04800000000003
31.9,75.874,14.47,4.538,100.3,3.08,163.39000000000001
31.48,82.814,18.446,0.05,100.33,3.036,134.5
31.07,86.376,16.54,5.644,100.3,4.71,203.48799999999997
31.4,60.44,16.54,2.67,100.21,3.38,141.19
31.25,82.3,19.312,2.12,100.21,2.59,126.88
32.58,78.888,15.26,2.208,100.22,3.306,129.62
32.27,54.12,15.44,0.26,100.33,3.19,129.25
32.48,77.22200000000001,16.918,0.11,100.36,2.9,160.81
32.15,53.69,15.2,0.2,100.43,3.95,120.62
31.62,59.12,16.907999999999998,2.7700000000000005,100.42,4.55,135.94
30.55,63.56,16.3,9.82,100.44,3.45,139.31
31.31,81.152,16.42,3.9540000000000006,100.45,2.77,161.162
30.99,60.364,16.11,0.608,100.53399999999999,3.568,131.698
31.04,60.12,16.42,0.08,100.51,2.3,113.25
29.71,64.56,16.42,2.47,100.56,3.94,119.0
29.85,66.62,15.857999999999999,0.99,100.58,3.69,132.12
29.89,68.12,16.896,0.264,100.40599999999999,2.46,164.5
31.12,62.38,16.78,0.94,100.38,2.164,210.25
30.75,65.38,17.052,5.8100000000000005,100.506,2.88,118.024
29.71,73.202,14.845999999999998,1.066,100.498,3.286,218.25
29.25,74.31,16.944,4.84,100.586,2.2840000000000003,177.44
30.65,78.498,16.092000000000002,2.914,100.4,3.29,135.75
30.66,64.38,15.320000000000002,0.9,100.296,3.55,140.12
29.7,78.888,15.795999999999998,2.174,100.44200000000001,3.6,135.25
31.04,63.12,16.91,0.96,100.32,2.98,129.81
29.64,73.12,18.62,6.014,100.24,2.81,131.25
30.33,68.31,17.58,4.77,100.46199999999999,3.066,162.86399999999998
30.07,61.364,14.491999999999999,0.736,100.52199999999999,3.0380000000000003,154.94
31.39,75.71000000000001,17.03,5.578,100.12,3.214,237.98600000000002
30.45,67.5,17.919999999999998,4.634,100.38799999999999,3.096,207.31
29.68,71.62,18.284000000000002,2.7,100.16,3.45,200.898
29.63,71.19,17.88,8.462,100.55,2.8099999999999996,138.69
28.06,80.38,18.98,3.6359999999999992,100.398,1.62,106.81
29.82,68.19,15.491999999999999,0.7979999999999999,100.47999999999999,2.9959999999999996,163.97600000000003
28.95,85.438,18.47,11.27,100.28,2.404,194.0
29.26,74.12,18.31,8.212,100.446,2.626,183.06199999999998
29.89,79.952,18.31,3.09,100.28,2.13,144.06
29.41,75.44,16.628,0.8239999999999998,100.428,2.614,123.876
28.68,67.162,15.002,7.52,100.484,3.402,143.6
27.62,85.25,17.19,11.29,100.4,1.97,140.25
29.08,79.764,17.236,4.906000000000001,100.35,2.49,210.214
28.96,77.69,17.383999999999997,6.394,100.37,1.55,203.38
28.01,78.69,18.508000000000003,1.326,100.582,2.792,255.94
26.17,92.62,19.78,79.03,100.292,3.45,261.0
26.17,80.434,17.970000000000002,17.444,100.11,3.77,278.62
26.73,80.434,17.944,12.440000000000001,100.14,3.27,267.5
27.35,82.19,19.116000000000003,6.602000000000001,100.28,3.39,259.44
28.08,83.69,19.65,10.372,100.20599999999999,3.1420000000000003,202.91400000000002
27.31,84.588,18.776,5.11,100.26,2.72,221.78599999999997
26.69,85.88,18.68,7.37,100.312,2.17,272.0
26.58,84.5,18.19,8.536,100.464,2.08,262.25
27.11,86.31,16.566,8.6,100.4,3.52,155.286
26.26,83.114,17.663999999999998,5.66,100.52,3.19,241.25
26.37,85.81,15.87,5.21,100.54,2.396,143.33800000000002
27.33,81.31,18.31,0.61,100.37,2.4,229.62
27.8,81.0,18.62,0.04,100.21,4.41,276.0
27.45,83.56,18.98,3.47,100.21,4.75,271.81
26.22,88.69,18.86,19.87,100.23,4.85,244.06
26.47,80.674,19.78,12.57,100.11,4.95,229.5
26.47,89.26,20.08,10.963999999999999,100.28200000000001,4.22,215.94
26.73,88.724,19.71,2.25,100.178,3.8600000000000003,226.25
27.19,89.724,19.96,9.89,100.28999999999999,3.31,214.288
26.89,77.526,20.08,8.35,100.41,2.78,235.56
27.05,87.88,19.59,5.496,100.31,2.97,239.81
26.53,90.62,19.582,5.98,100.404,2.01,241.44
27.22,86.06,19.35,4.62,100.29,2.77,241.31
26.69,86.25,19.398,5.1240000000000006,100.304,2.32,226.81
26.59,85.076,19.689999999999998,2.106,100.37,2.05,235.44
26.53,85.56,18.37,3.58,100.44,1.73,225.56
26.9,84.19,18.55,3.144,100.34,2.6919999999999997,222.44
27.15,85.12,19.020000000000003,3.14,100.526,2.29,166.55
27.05,88.372,19.53,3.4219999999999997,100.29,3.13,222.18800000000002
26.83,85.988,19.336,6.714,100.28,3.15,208.288
26.51,82.864,19.53,5.644,100.3,3.75,257.838
26.7,88.75,19.41,6.8180000000000005,100.32000000000001,2.802,233.94
26.55,88.44,19.338,7.966000000000001,100.4,5.24,239.88
26.45,84.738,19.177999999999997,5.840000000000001,100.23,4.77,241.5
26.21,89.25,18.98,9.928,100.31200000000001,4.94,237.69
25.86,84.598,19.75,23.258000000000003,100.05,2.38,246.25
25.9,90.69,18.98,11.36,100.03,3.77,268.19
27.0,88.25,19.65,2.7179999999999995,100.06,4.3,254.62
26.29,89.88,19.23,16.966,100.06,4.01,252.12
26.13,91.12,19.35,7.22,100.06,4.98,253.25
25.94,88.56,19.712,17.456,100.05,6.08,245.81
26.3,80.436,19.774,8.74,100.01,5.54,252.0
25.76,82.134,18.68,14.26,100.09,6.27,247.44
25.51,90.0,19.324,12.839999999999998,100.16,5.07,256.31
26.45,85.75,18.8,12.1,100.31799999999998,2.894,235.33800000000002
26.12,88.026,18.86,5.3,100.482,2.5680000000000005,228.502
26.55,90.94,19.84,6.86,100.358,2.664,228.38
26.58,91.75,18.924,3.1900000000000004,100.386,4.65,226.5
26.69,88.762,18.482,5.094,100.22,3.146,223.12399999999997
26.76,90.81,17.1,2.2019999999999995,100.376,4.23,164.588
26.73,89.0,19.53,11.091999999999999,100.322,3.174,246.25
26.58,83.748,18.956,5.13,100.17,4.52,245.12
26.71,86.626,19.96,6.861999999999999,100.23,3.304,234.526
26.6,85.074,17.845999999999997,5.2,100.41400000000002,2.4,183.626
27.33,88.024,19.84,3.29,100.256,3.4019999999999997,220.776
26.76,89.88,19.348,3.89,100.24,3.99,243.94
27.01,85.998,18.162,8.444,100.4,3.162,249.19
26.68,83.662,18.458000000000002,4.85,100.21,3.77,255.38
26.47,90.81,18.764000000000003,2.246,100.38399999999999,3.3120000000000003,251.5
26.97,77.088,18.142000000000003,4.502,100.29,3.55,194.01
27.05,84.838,18.92,30.8,100.394,2.724,181.926
26.33,88.002,18.994,5.22,100.29,4.46,257.0
25.86,88.55199999999999,18.36,6.5600000000000005,100.28,4.58,250.06
26.43,88.62,19.04,6.23,100.23400000000001,3.028,257.62
25.92,88.812,18.8,13.23,100.362,2.9979999999999998,248.94
25.55,78.974,17.688,10.19,100.18,4.18,258.94
25.84,89.5,16.188,2.646,100.432,4.45,261.06
25.75,90.88,18.86,5.36,100.244,3.906,256.25
25.42,90.06,18.31,6.56,100.2,5.1,248.19
25.89,88.326,18.68,14.57,100.29,3.3920000000000003,227.012
26.21,85.138,18.86,1.49,100.2,5.21,243.12
26.18,87.226,18.8,21.144,100.434,2.614,242.31
26.32,86.176,19.042,7.3740000000000006,100.22,5.02,238.25
26.01,85.826,17.726,3.614,100.44200000000001,4.59,243.31
26.19,90.25,18.029999999999998,1.9400000000000002,100.46199999999999,4.41,173.638
26.63,86.75,19.558,2.988,100.33,5.45,194.726
26.42,90.69,19.65,7.836,100.35,2.36,234.25
26.37,87.476,19.65,2.13,100.27000000000001,4.27,227.36399999999998
26.38,85.05199999999999,19.630000000000003,9.553999999999998,100.24,3.73,234.06
26.31,74.078,19.35,7.35,100.304,3.73,245.086
26.47,78.522,16.552,2.69,100.354,4.04,250.62
27.01,89.12,19.9,5.34,100.276,4.02,166.62399999999997
26.55,84.45,19.252000000000002,2.7239999999999998,100.386,3.2800000000000002,233.62
26.54,90.974,19.656000000000002,5.999999999999999,100.226,3.6740000000000004,237.69
26.61,87.75,19.704,0.43,100.2,4.16,254.56
26.18,80.51,18.833999999999996,5.858,100.16,4.17,258.62
25.83,81.562,18.029999999999998,3.4019999999999997,100.42999999999999,3.47,253.81
26.41,88.19,18.86,9.443999999999999,100.318,3.3699999999999997,212.7
26.76,76.874,18.546,0.6,100.31,4.36,165.928
26.66,88.838,19.1,8.352,100.27,2.71,209.038
26.78,87.62,19.17,0.66,100.39,3.36,238.12
26.7,68.626,17.322,10.74,100.43,2.4939999999999998,104.374
26.58,89.5,19.47,2.34,100.25,2.95,247.31
25.62,92.62,19.04,8.03,100.36,4.1,239.06
25.69,83.2,18.37,1.6800000000000002,100.322,2.1580000000000004,164.25
26.5,86.0,19.094,3.224,100.32199999999999,2.614,261.69
26.68,88.06,19.29,12.27,100.13,3.66,272.56
26.48,90.19,19.53,7.16,100.11,2.77,256.94
25.99,86.9,19.677999999999997,7.354000000000001,100.21,2.22,232.81
26.87,86.164,18.86,2.274,100.388,2.57,150.56400000000002
26.85,87.5,17.395999999999997,1.04,100.56,2.14,256.31
26.39,80.776,16.846,2.218,100.45,2.51,253.44
25.82,93.19,19.190000000000005,38.38,100.29,3.25,255.0
26.18,86.75,18.896000000000004,15.749999999999996,100.33800000000001,3.58,244.81
25.56,82.95,18.43,15.360000000000003,100.338,2.714,242.56
26.12,81.988,19.177999999999997,15.953999999999999,100.272,3.56,180.83800000000002
26.04,90.0,19.630000000000003,6.06,100.28399999999999,3.242,230.436
25.83,86.852,18.98,10.84,100.14,2.964,206.55
25.49,92.38,18.86,12.15,100.36,3.25,236.62
27.01,85.19,18.86,9.058000000000002,100.24799999999999,3.3160000000000003,218.41199999999998
26.58,76.724,18.116000000000003,0.54,100.32,2.52,130.62
26.66,84.786,17.518,23.7,100.39,2.71,139.44
26.16,90.19,19.1,5.29,100.59,3.02,128.12
26.42,87.31,19.056,4.36,100.28599999999999,3.096,208.348
26.37,87.12,18.62,10.2,100.378,2.9539999999999997,241.5
26.55,86.62,19.104,0.45,100.38,2.7,181.974
27.23,80.852,18.362000000000002,0.6,100.29,2.3,269.44
26.9,79.952,19.71,1.74,100.24,2.16,243.5
26.89,81.962,20.08,0.66,100.332,2.5700000000000003,216.75
27.68,72.314,17.625999999999998,2.8099999999999996,100.36200000000001,2.76,127.12
26.68,76.502,19.59,13.3,100.352,2.29,157.94
25.33,93.0,16.884,1.682,100.38,3.2159999999999997,242.0
26.28,87.75,19.067999999999998,1.65,100.31,2.854,271.81
26.29,90.12,18.886000000000003,15.002,100.452,3.6060000000000003,172.19
26.51,83.612,19.25,2.724,100.356,3.15,114.44
25.65,84.388,19.23,20.39,100.5,2.52,123.19
26.85,63.864,15.943999999999999,2.07,100.5,2.3,123.9
27.32,72.626,17.32,8.34,100.5,2.17,148.122
27.33,79.676,16.82,0.53,100.542,1.84,155.822
26.94,81.75,17.272,4.406,100.43,2.14,112.298
27.51,81.88,18.43,3.034,100.44800000000001,1.83,155.374
28.31,80.25,16.162,2.7619999999999996,100.526,1.8,91.38
28.05,80.12,15.466,0.0,100.54,2.01,92.12
27.85,81.31,18.74,0.76,100.57,1.99,75.75
27.18,62.788,16.246000000000002,3.82,100.6,2.55,134.426
26.75,86.312,18.8,7.139999999999999,100.276,2.84,227.96599999999998
26.66,86.56,17.224,2.0220000000000002,100.57,2.59,133.12
27.27,88.148,19.17,12.58,100.28999999999999,2.71,216.88
25.51,76.786,17.308,5.664,100.33,2.47,175.38
25.64,84.5,18.25,35.37,100.53399999999999,2.302,206.462
25.63,83.422,18.04,0.91,100.52,2.844,120.0
26.91,78.788,17.881999999999998,0.8,100.306,2.51,193.75
27.2,81.44800000000001,18.932,4.9399999999999995,100.298,1.78,187.38
25.7,72.65,17.82,1.87,100.55,2.34,105.44
26.29,86.75,19.41,10.38,100.36600000000001,3.496,72.88
26.44,87.362,19.17,0.63,100.316,3.05,170.186
27.73,81.44,15.416,0.398,100.53599999999999,2.5799999999999996,132.238
27.74,72.776,19.41,1.99,100.57,2.23,88.06
27.73,82.88,19.1,0.05,100.5,1.57,103.44
28.06,79.94,18.8,0.03,100.39,3.152,179.94
26.44,61.85,16.3,0.0,100.41,1.44,107.56
25.23,76.5,15.14,3.182,100.46199999999999,2.03,88.88
26.59,77.19,16.66,0.588,100.42999999999999,3.284,108.0
27.69,76.5,17.52,1.3219999999999998,100.528,2.444,145.738
27.49,82.38,18.68,0.5,100.39,2.312,92.44
27.05,85.5,18.198,2.582,100.36999999999999,3.1439999999999997,217.69
27.8,82.75,18.25,0.422,100.47,2.404,134.88
28.14,76.45,16.003999999999998,0.01,100.546,1.82,164.73600000000002
26.03,89.94,18.92,29.59,100.44,3.19,77.25
25.96,89.56,18.74,2.286,100.41,2.194,132.202
26.58,86.19,18.62,0.19,100.36,2.91,93.44
27.6,77.226,17.86,3.354,100.43,3.018,88.12
27.35,71.388,18.49,0.08,100.398,2.41,99.81
27.0,86.0,19.04,3.1559999999999997,100.324,1.78,208.44
27.12,85.364,18.07,0.14,100.29,1.94,98.56
26.23,85.31,18.127999999999997,1.682,100.37,3.048,105.94
26.9,83.952,18.723999999999997,0.82,100.46,2.71,108.81
27.15,84.06,18.62,0.36,100.55,2.5,122.44
26.39,88.12,18.8,11.18,100.288,2.502,244.80199999999996
26.76,83.81,17.991999999999997,5.48,100.404,2.636,203.31
25.65,89.38,16.576,9.246,100.6,3.75,163.5
26.3,85.25,18.01,0.2,100.458,2.888,116.19800000000001
26.77,80.31,17.27,0.0,100.482,1.53,114.75
26.62,81.12,17.174,7.410000000000001,100.57,1.51,131.81
26.61,83.0,17.88,0.18,100.56,2.62,251.94
24.97,91.62,17.274,0.22000000000000003,100.494,4.71,333.69
24.66,86.14,14.794,5.016,100.636,7.05,260.25
25.23,86.162,18.714000000000002,1.982,100.38,6.27,128.19
26.19,86.19,18.07,8.402,100.66,3.41,120.81
26.47,85.69,18.31,7.254,100.67,1.9,81.75
26.86,82.69,17.834,0.03,100.7,2.59,94.75
26.34,79.938,15.697999999999999,1.9999999999999996,100.68,1.84,150.136
26.94,83.62,15.477999999999998,2.6420000000000003,100.52,2.14,128.474
27.15,78.074,18.62,35.598,100.43,2.21,191.88799999999998
27.1,82.12,17.298000000000002,1.6960000000000002,100.332,2.58,69.44
26.93,82.88,18.19,0.0,100.5,2.4579999999999997,97.19
26.15,77.44,17.288,3.3200000000000003,100.4,1.88,82.88
27.34,80.0,18.01,4.046,100.28,1.95,92.69
26.65,84.1,18.37,1.69,100.46799999999999,1.9440000000000002,99.31
26.11,72.55199999999999,17.33,0.9800000000000001,100.40599999999999,2.81,144.214
26.91,80.31,17.58,0.41,100.49,2.37,86.62
27.01,79.526,17.344,5.676,100.458,2.86,93.75
26.85,84.838,17.7,3.9880000000000004,100.50399999999999,3.3920000000000003,184.86400000000003
26.96,72.312,17.33,2.1399999999999997,100.59,3.026,87.44
26.9,80.0,17.46,0.13,100.48599999999999,2.912,45.94
27.28,65.202,16.026,2.1399999999999997,100.63,2.4299999999999997,38.38
26.76,83.31,18.13,2.55,100.418,2.7439999999999998,204.762
26.32,77.486,17.994,8.64,100.42599999999999,2.16,47.62
26.62,85.176,19.226,2.3920000000000003,100.33000000000001,3.0940000000000003,66.94
27.05,69.7,14.782,0.14,100.69,1.75,93.81
27.65,84.30199999999999,15.320000000000002,6.68,100.516,1.54,122.0
27.24,82.764,18.19,0.022,100.65,1.44,122.11399999999999
27.05,80.12,16.332,0.6559999999999999,100.52,1.96,145.69
26.65,79.38,15.59,0.01,100.52,3.304,122.27600000000002
26.83,77.25,16.72,0.8640000000000001,100.52000000000001,1.38,141.43800000000002
26.8,79.69800000000001,18.52,1.58,100.44,2.54,170.0
27.4,80.94,18.492,3.336,100.352,1.07,185.44
26.4,86.56,16.747999999999998,3.436,100.408,3.5740000000000003,244.81
25.74,89.81,18.62,9.52,100.29,1.05,219.75
25.73,86.0,17.7,3.56,100.452,1.5,210.56
25.41,74.55199999999999,18.26,2.24,100.274,2.4,177.94
25.9,82.38,17.188,6.837999999999999,100.402,3.176,127.19
25.46,77.31,16.37,0.7779999999999999,100.71,2.484,111.44
23.7,79.12,16.714,0.646,100.542,2.338,262.94
23.58,85.19,15.5,6.3,100.316,4.12,100.94
24.81,80.062,16.3,0.76,100.374,1.9880000000000002,189.398
25.66,78.976,17.21,6.892,100.296,3.8,183.724
25.66,61.036,13.504000000000001,0.0,100.77,3.95,98.94
26.23,79.88,16.66,0.03,100.72,4.23,91.62
25.68,63.574,15.01,0.0,100.62,3.4200000000000004,109.402
25.87,75.56,15.38,0.09,100.69,3.7,85.44
26.13,62.010000000000005,15.334000000000003,2.6,100.72,3.05,105.226
26.73,71.12,15.14,0.03,100.69,3.272,96.69
26.43,72.44,15.08,6.974000000000001,100.364,2.88,82.25
27.69,65.35,15.638,2.1399999999999997,100.6,2.246,86.25
27.77,61.562,15.5,0.0,100.47200000000001,1.8,128.12
26.31,61.88,12.39,10.118,100.5,1.23,154.44
27.09,85.238,15.758000000000001,0.7779999999999999,100.5,1.59,116.44
27.41,79.86,18.484,1.198,100.45599999999999,1.7,169.5
27.55,71.12,15.81,0.04,100.54,2.95,137.38
27.03,66.69,17.552,3.5580000000000007,100.51,2.67,72.19
27.01,67.098,14.012,2.778,100.68199999999999,2.644,70.5
28.07,81.376,16.881999999999998,3.4240000000000004,100.56,1.84,130.31
28.33,65.0,17.554000000000002,1.292,100.46199999999999,2.19,168.612
27.66,64.12,14.28,0.04,100.73,2.36,71.12
26.32,72.126,16.088,1.7779999999999998,100.74,1.84,164.286
24.98,63.074,10.8,0.0,100.47200000000001,1.92,127.94
25.61,62.12,11.66,3.232,100.84,1.4,103.12
26.14,61.06,12.15,0.0,100.466,1.56,118.38
26.39,63.962,14.602,0.0,100.79,1.41,123.44
26.58,60.25,13.564000000000002,0.0,100.74,2.14,98.62
27.37,76.01,17.786,0.43,100.404,2.12,130.38
28.01,60.75,18.348000000000003,1.4540000000000002,100.508,2.2840000000000003,105.44
27.53,59.75,17.956,0.462,100.41,1.89,135.69
28.21,60.81,17.48,0.9279999999999999,100.50999999999999,2.2,94.56
28.35,60.69,14.04,1.8,100.41799999999998,2.45,114.56
28.7,63.324,12.523999999999997,0.0,100.7,2.098,160.012
28.58,67.12,14.834,2.4219999999999997,100.502,3.718,124.19
28.44,64.75,15.040000000000001,2.6599999999999997,100.53399999999999,2.7680000000000002,114.19
28.05,65.44,15.857999999999999,0.192,100.49199999999999,4.3,130.0
28.61,62.864,15.208000000000002,10.132,100.65,3.69,133.0
28.54,67.5,14.439999999999998,0.062,100.63,2.784,144.662
28.37,64.69,14.34,0.0,100.68,3.88,133.81
27.69,62.25,13.808000000000002,0.0,100.52199999999999,5.47,140.8
28.73,55.19,17.479999999999997,0.07,100.382,2.9480000000000004,158.336
28.79,57.69,13.37,1.16,100.96,4.59,86.12
28.21,55.94,16.113999999999997,1.8940000000000001,100.44999999999999,2.346,105.44
28.58,53.81,14.172,0.0,100.48599999999999,2.822,122.3
28.15,54.06,16.506,1.574,100.58599999999998,2.572,106.0
28.36,72.274,12.856,0.048,100.77,4.43,113.69
28.42,65.75,14.71,0.0,100.69,4.15,124.75
28.2,67.62,15.14,0.0,100.68,4.59,133.94
28.66,69.112,14.185999999999998,1.5059999999999998,100.76,3.214,130.69
28.9,65.06,14.918000000000001,1.714,100.34799999999998,2.256,128.06
29.77,63.31,15.38,0.0,100.422,4.38,126.88
29.23,73.826,15.818000000000001,0.8640000000000001,100.65,4.52,129.75
28.71,58.62,15.724,0.162,100.56,4.83,122.25
28.7,86.762,16.76,2.5759999999999996,100.54,4.25,135.0
28.61,76.312,16.394,1.0559999999999998,100.58,6.12,118.06
28.48,61.036,13.466,0.0,100.54,2.232,114.25
29.09,54.19,12.27,0.0,100.37,4.22,120.25
29.08,57.5,13.37,0.0,100.43,4.69,123.56
29.11,65.824,13.31,0.0,100.574,3.068,117.44
28.65,54.94,12.21,0.0,100.42,4.33,119.75
28.33,63.124,13.856,0.0,100.56800000000001,2.3039999999999994,136.94
28.04,63.19,16.932,4.392,100.42,2.8200000000000003,143.62
27.81,64.112,14.27,0.0,100.49,4.25,138.38
29.13,69.112,14.246,0.0,100.57,2.9080000000000004,153.75
29.63,60.88,14.47,1.9300000000000002,100.40799999999999,3.38,149.38
29.72,59.69,14.894,0.062,100.542,4.59,138.06
29.74,66.588,14.59,0.01,100.43800000000002,3.63,139.94
29.9,58.69,14.04,0.0,100.61,3.5840000000000005,166.69
30.61,58.94,16.918,8.604,100.326,2.88,177.62
30.05,70.876,15.318000000000001,0.2,100.62,4.1,149.12
30.61,54.38,15.575999999999999,0.17,100.352,3.2840000000000003,128.62
30.43,56.56,11.974,0.0,100.498,2.616,106.21
30.75,55.44,14.04,0.0,100.69,4.52,119.44
31.21,53.5,13.98,0.14,100.446,3.01,114.94
31.57,74.624,16.454,8.786000000000001,100.6,3.34,108.75
30.89,53.12,13.18,1.328,100.312,4.33,144.11399999999998
30.53,56.25,14.22,0.074,100.452,3.246,124.56
30.55,58.31,15.406,0.162,100.402,3.7879999999999994,129.81
30.6,84.062,17.356,0.13,100.388,3.194,139.5
30.79,74.928,16.3,2.07,100.47,2.9019999999999997,151.31
29.94,67.88,17.25,4.58,100.42,2.0060000000000002,129.2
29.56,67.88,16.212,4.2,100.43,5.66,116.62
30.13,61.81,15.5,0.13,100.43199999999999,3.656,115.62
30.75,56.88,15.416,1.066,100.428,6.02,108.75
30.41,58.44,14.89,0.0,100.64,6.02,119.19
30.5,73.976,16.018,0.01,100.53,4.13,139.56
30.74,61.94,16.24,0.02,100.47200000000001,4.25,159.38
30.87,89.362,19.189999999999998,2.27,100.38,3.52,196.35
30.93,60.56,16.11,0.02,100.53,4.77,135.62
30.71,59.62,15.38,0.21000000000000002,100.38400000000001,5.41,123.5
30.66,55.19,15.771999999999997,0.03,100.36999999999998,2.902,165.286
30.6,73.762,16.274,1.1,100.57,4.61,177.68800000000002
28.86,72.88,17.958,3.318,100.40599999999999,3.29,134.19
29.04,81.562,15.75,3.4019999999999997,100.39200000000001,3.49,143.38
30.58,57.88,14.53,0.0,100.51,4.34,129.44
30.8,62.06,15.868,0.164,100.33999999999999,3.568,127.69
30.8,62.06,16.36,0.326,100.36599999999999,3.7339999999999995,135.75
31.28,81.438,18.482,1.1060000000000003,100.37,4.49,132.5
31.93,59.25,16.17,0.0,100.33,3.036,132.31
32.09,68.562,16.91,0.818,100.332,2.8739999999999997,172.35
30.54,62.38,15.418000000000001,0.164,100.34,4.482,150.62
29.51,76.526,17.735999999999997,5.734,100.43199999999999,2.93,137.38
30.32,75.776,16.85,1.31,100.45,2.76,147.712
31.14,62.75,16.869999999999997,0.01,100.44,3.16,135.75
31.12,82.0,17.4,7.851999999999999,100.35999999999999,3.3,188.788
30.9,66.19,18.93,7.0920000000000005,100.396,3.09,148.88
31.12,58.564,17.27,0.004,100.44200000000001,3.3580000000000005,123.974
31.21,56.12,15.14,0.0,100.2,3.47,161.38
32.23,57.19,18.956,14.469999999999999,100.11,3.7,176.94
32.19,58.75,16.125999999999998,0.12000000000000002,100.314,2.9699999999999998,148.75
32.25,79.846,18.394,6.804,100.15,5.0,138.12
33.01,56.81,16.48,0.14,100.4,4.55,116.31
33.32,70.024,15.93,0.11399999999999999,100.50399999999999,2.896,123.88
32.69,56.44,16.54,0.182,100.502,5.01,128.88
32.26,70.988,15.443999999999999,0.02,100.49199999999999,4.85,129.68800000000002
30.73,56.224000000000004,14.660000000000002,1.682,100.32199999999999,3.5379999999999994,130.12
29.85,73.0,18.8,10.55,100.494,3.2,158.19
30.73,67.38,18.07,9.639999999999999,100.38199999999999,3.85,128.19
32.26,58.19,16.66,0.454,100.426,3.718,158.44
30.76,83.24,19.506,2.96,100.29,2.37,223.19
29.3,74.678,18.274,1.9380000000000002,100.35,2.52,172.44
28.78,81.25,19.9,4.504,100.31400000000001,3.496,183.81
30.11,74.5,19.41,2.71,100.39,2.74,173.94
31.31,69.0,16.418,2.09,100.24,3.332,214.06
30.54,71.06,15.370000000000001,0.704,100.30400000000002,3.406,228.62
30.62,72.062,18.846000000000004,1.22,100.05,2.81,209.44
30.13,74.56,15.456,0.162,100.498,3.1060000000000003,207.81
28.86,84.962,20.32,7.639999999999999,100.14,2.9739999999999998,245.22600000000003
28.19,82.81,19.53,10.9,100.34,2.6,231.25
28.87,83.988,17.139999999999997,2.774,100.36,2.5900000000000003,198.576
29.17,88.312,19.23,2.244,100.31,2.414,182.2
29.56,81.838,19.128000000000004,1.7079999999999997,100.38,3.2,195.0
29.57,76.06,17.881999999999998,6.064,100.456,3.08,193.25
29.51,83.974,17.528000000000002,1.6759999999999997,100.33000000000001,2.39,190.19
29.14,80.19,19.9,20.98,100.258,2.5919999999999996,217.44
28.87,80.81,19.9,0.51,100.33,2.77,227.56
29.38,84.686,19.59,11.25,100.374,3.0060000000000002,225.12
28.49,85.05199999999999,20.14,18.482,100.34,2.976,221.0
28.68,82.69,20.14,4.362,100.35,2.66,225.25
28.91,79.75,18.223999999999997,9.072000000000001,100.464,2.73,213.5
